KeywordID,Keyword
17179872325,Fabrics
17179872326,Internet of Things
17179872327,ETSI
17179872328,Synchronization
17179872329,Digital twins
17179872330,Mathematical models
17179872331,Manufacturing
17179872332,Internet of Things
17179872333,Consumer electronics
17179872334,Risk management
17179872335,Sustainable development
17179872336,Real-time systems
17179872337,Optimization
17179872338,Security
17179872339,Rectennas
17179872340,Radio frequency
17179872341,Rectifiers
17179872342,Antennas
17179872343,Internet of Things
17179872344,Mathematical analysis
17179872345,Wireless power transfer
17179872346,Voltage
17179872347,Schottky diodes
17179872348,Patch antennas
17179872349,Transducers
17179872350,Polymers
17179872351,Conductivity
17179872352,Gas detectors
17179872353,Microwave devices
17179872354,Internet of Things
17179872355,Temperature measurement
17179872356,Training
17179872357,Graph neural networks
17179872358,Internet of Things
17179872359,Data models
17179872360,Optimization
17179872361,Aggregates
17179872362,Memory management
17179872363,Backpropagation
17179872364,Toy manufacturing industry
17179872365,Termination of employment
17179872366,Vibrations
17179872367,Diffusion models
17179872368,Feature extraction
17179872369,Training
17179872370,Attention mechanisms
17179872371,Internet of Things
17179872372,Fault diagnosis
17179872373,Gaussian noise
17179872374,Voltage control
17179872375,Generative adversarial networks
17179872376,Security
17179872377,Industrial Internet of Things
17179872378,Resource management
17179872379,Computer architecture
17179872380,Dynamic scheduling
17179872381,Network slicing
17179872382,5G mobile communication
17179872383,Service function chaining
17179872384,Security management
17179872385,Heuristic algorithms
17179872386,Ciphers
17179872387,Boolean functions
17179872388,Internet of Things
17179872389,Upper bound
17179872390,Schedules
17179872391,Real-time systems
17179872392,Polynomials
17179872393,Encryption
17179872394,Complexity theory
17179872395,Wireless communication
17179872396,Business
17179872397,Process modeling
17179872398,Internet
17179872399,Task analysis
17179872400,Computational modeling
17179872401,Security
17179872402,Internet of Things
17179872403,Backscatter
17179872404,NOMA
17179872405,Wireless communication
17179872406,Training
17179872407,Radio frequency
17179872408,Internet of Things
17179872409,Bit error rate
17179872410,Network intrusion detection (NID)
17179872411,Machine learning (ML)
17179872412,Ensemble learning (EL)
17179872413,Internet-of-Things (IoT)
17179872414,Industrial-Internet-of-Things (IIoT)
17179872415,Feature importance (FI)
17179872416,Stack ensemble learner (SEL)
17179872417,Malware classification
17179872418,Malware label
17179872419,IoT malware analysis
17179872420,Anti-Virus engine label
17179872421,Label tool
17179872422,Federated learning
17179872423,Computational complexity
17179872424,Differential privacy
17179872425,Intrusion detection
17179872426,Internet of Things
17179872427,Fifth generation (5G)
17179872428,Future mobile broadband networks
17179872429,Integration
17179872430,Land mobile satellite system
17179872431,Satellite
17179872432,Satellite challenges
17179872433,Sixth generation (6G)
17179872434,Arduino Uno
17179872435,IoT
17179872436,MIT
17179872437,Node MCU
17179872438,IoT
17179872439,Compact house
17179872440,Activity
17179872441,Smart home
17179872442,Light
17179872443,5G
17179872444,Automatic food delivery robot
17179872445,Internet of things
17179872446,RFID
17179872447,Wisdom restaurant
17179872448,Hybrid TS/PS
17179872449,Cooperative NOMA
17179872450,Outage probability
17179872451,UAV
17179872452,Bat algorithm optimization
17179872453,Desire for self-care
17179872454,Social influence
17179872455,User engagement
17179872456,Internet of things for healthcare
17179872457,COVID-19
17179872458,Nanogenerator
17179872459,Gesture monitoring
17179872460,Polypyrrole
17179872461,Wireless monitoring
17179872462,Wearable electronics
17179872463,Internet of Things (IoT)
17179872464,Bidirectional Long Short-Term Memory (BiLSTM)
17179872465,Convolutional Neural Network (CNN)
17179872466,Particle Swarm Optimisation (PSO)
17179872467,Anomaly Detection
17179872468,UAV
17179872469,Internet of Things
17179872470,Differential evolution
17179872471,Gradient-based optimizer
17179872472,Deployment optimization
17179872473,Encoding
17179872474,Optimized population size
17179872475,Renewable generation
17179872476,Energy consumption
17179872477,Load modeling
17179872478,Smart grids
17179872479,Demand-side energy management
17179872480,Machine learning
17179872481,IoT
17179872482,Energy management systems
17179872483,Forecast
17179872484,Agricultural IoT
17179872485,asynchronous I/O
17179872486,sensor network
17179872487,Cattle health monitoring system
17179872488,Federated learning
17179872489,Foot and mouth
17179872490,Gaussian NaÃ¯ve bayes
17179872491,IoT
17179872492,Ketosis
17179872493,Livestock
17179872494,Machine learning
17179872495,Mastitis
17179872496,Physiological parameter
17179872497,Sensor nodes
17179872498,Sustainable Development Goals (SDGs)
17179872499,IoT attacks
17179872500,Machine learning
17179872501,Artificial intelligence
17179872502,IoT attack detection
17179872503,Blockchain
17179872504,Cross-chain mappings
17179872505,Data management
17179872506,Internet of things
17179872507,Deep reinforcement learning
17179872508,Energy
17179872509,HTTP
17179872510,Edge
17179872511,Cloud
17179872512,Measurements
17179872513,IoT
17179872514,Smartphone
17179872515,3D human pose estimation
17179872516,Intelligent sports training
17179872517,Temporal convolutional networks
17179872518,Internet of Things
17179872519,Real-time feedback
17179872520,Graph Convolutional Networks
17179872521,Smart energy
17179872522,Cloud
17179872523,NB-IOT
17179872524,Smart power monitoring system
17179872525,Network
17179872526,Malware detection
17179872527,Cloud environment
17179872528,Internet of Things
17179872529,Chaos game optimizer
17179872530,Deep learning
17179872531,Security
17179872532,Device trust
17179872533,Data trust
17179872534,Health index
17179872535,Internet of Things (IoT)
17179872536,Trustworthy data provision
17179872537,Fire detection system
17179872538,Food security
17179872539,Internet of things (IoT)
17179872540,MQTT broker
17179872541,MQTT clients
17179872542,MQTT explorer
17179872543,Publisher/subscriber
17179872544,Smart agriculture
17179872545,Sustainability
17179872546,CAVs
17179872547,Self-powered sensors
17179872548,Augmented intelligence
17179872549,IoT
17179872550,F-LMAW
17179872551,FF-WASPAS
17179872552,Aquaponics system
17179872553,Digital Twin
17179872554,Automatic control
17179872555,IoT
17179872556,Data gathering
17179872557,Q-learning
17179872558,UAVs
17179872559,FANET
17179872560,Reinforcement learning
17179872561,Integrated MFCA-IoT-lean management system
17179872562,Effective water use efficiency
17179872563,Process innovation
17179872564,Cost reduction
17179872565,Sustainability
17179872566,Blockchain
17179872567,Sharding
17179872568,Collusion attacks
17179872569,Trustworthiness
17179872570,Deep reinforcement learning
17179872571,Internet-of-Things
17179872572,Internet of things (IoT)
17179872573,Unmanned aerial vehicle (UAV)
17179872574,Backscatter communication (BackComm.)
17179872575,Correlated Nakagami-m fading channel
17179872576,Location optimization
17179872577,Total harmonic distortion
17179872578,Fuzzy logic controller
17179872579,Neural network
17179872580,Internet of Things
17179872581,Power quality
17179872582,Adaptive neural fuzzy interface system
17179872583,Ubiquitous computing
17179872584,Wearable Iot
17179872585,Storage management
17179872586,Scalable network
17179872587,Medical sensors
17179872588,Supply Chain Optimization
17179872589,Internet of Things
17179872590,Blockchain
17179872591,Fuzzy Theory
17179872592,Augmented Epsilon Constraint
17179872593,Android malware detection
17179872594,Machine learning
17179872595,RFE
17179872596,SHAP
17179872597,IoT
17179872598,Random forest
17179872599,Interactive Solutions
17179872600,IoT Tangibles
17179872601,IoT for Children
17179872602,Participatory Design
17179872603,Primary Schools
17179872604,Secure channel
17179872605,Mobile Edge Computing
17179872606,Security
17179872607,Scyther
17179872608,Authentication
17179872609,Multispectral imaging
17179872610,Unmanned aerial vehicle (UAV)
17179872611,Internet of Things IoT
17179872612,Predictive models
17179872613,Sensors in the crop
17179872614,Image processing
17179872615,Internet of things (IoT)
17179872616,Soccer match
17179872617,Foul detection
17179872618,VAR-YOLOv8s
17179872619,VARS module
17179872620,Air quality prediction
17179872621,IoT & air quality control
17179872622,Smart city pollution control
17179872623,KNN Imputer
17179872624,Ensemble learning
17179872625,Satellite network
17179872626,Software defined network
17179872627,Network virtualization
17179872628,5G
17179872629,AI
17179872630,ARO algorithm
17179872631,AVR
17179872632,Meta-heuristic algorithm
17179872633,PID controller
17179872634,IoT
17179872635,Attribute-based encryption
17179872636,Access control
17179872637,Blockchain
17179872638,IoT data protection
17179872639,Cloud learning
17179872640,Energy harvesting
17179872641,Energy management
17179872642,Evolutionary fuzzy rules
17179872643,Internet-of-Things
17179872644,Abandoned Baggage Detection System
17179872645,Artificial Intelligence
17179872646,Internet of Things
17179872647,Single Shot Multibox Detector
17179872648,cyberphysical systems
17179872649,internet of things
17179872650,smart city
17179872651,NFV
17179872652,NIoT
17179872653,Optimization
17179872654,Service restoration
17179872655,VNF migration
17179872656,Autonomous aerial vehicles
17179872657,Internet of Things
17179872658,Resource management
17179872659,Servers
17179872660,Energy consumption
17179872661,Costs
17179872662,Monitoring
17179872663,Trajectory optimization
17179872664,Surveys
17179872665,Prediction algorithms
17179872666,0000
17179872667,1111
17179872668,Network simulation
17179872669,IEEE 802.15.4
17179872670,IoT
17179872671,Matter
17179872672,Communication protocols
17179872673,Simulation tools
17179872674,6LoWPAN
17179872675,Thread
17179872676,Ns-3
17179872677,Internet of Thing
17179872678,Remote monitoring
17179872679,Non-interconnected zone (NIZ)
17179872680,Smart networks
17179872681,Smart energy systems
17179872682,Sustainable development goals (SDGs)
17179872683,Model-based Testing
17179872684,Regression Testing
17179872685,State Machine
17179872686,Test Automation
17179872687,Test Case Generation
17179872688,LoRa
17179872689,LoRaWAN
17179872690,Rural Areas
17179872691,TTN
17179872692,ThingSpeak
17179872693,Water Quality Monitoring
17179872694,anomaly detection
17179872695,cardio-vascular system
17179872696,heart monitoring
17179872697,iot
17179872698,m-health
